user_id,item_id,item_type,interaction
560,2131,exercise,1
560,477,exercise,1
560,2369,exercise,1
560,2349,exercise,1
560,1243,exercise,1
561,671,exercise,1
561,1653,exercise,1
561,2371,exercise,1
561,2382,exercise,1
561,920,exercise,1
561,1612,exercise,1
561,2483,exercise,1
561,1797,exercise,1
561,2428,exercise,1
561,272,exercise,1
561,754,exercise,1
561,639,exercise,1
561,1629,exercise,1
561,2639,exercise,1
561,1561,exercise,1
561,2211,exercise,1
561,591,exercise,1
561,1234,exercise,1
561,1393,exercise,1
561,1837,exercise,1
562,2302,exercise,1
562,1731,exercise,1
562,2253,exercise,1
562,2851,exercise,1
562,778,exercise,1
562,2698,exercise,1
562,2397,exercise,1
562,2485,exercise,1
562,1131,exercise,1
562,547,exercise,1
562,1482,exercise,1
562,2773,exercise,1
562,2717,exercise,1
562,1608,exercise,1
562,2745,exercise,1
562,2918,exercise,1
562,1879,exercise,1
562,291,exercise,1
562,187,exercise,1
562,122,exercise,1
563,2067,exercise,1
563,2077,exercise,1
563,2001,exercise,1
563,2236,exercise,1
563,2078,exercise,1
563,2178,exercise,1
563,2135,exercise,1
563,2192,exercise,1
563,2740,exercise,1
563,2168,exercise,1
563,2003,exercise,1
563,2166,exercise,1
563,2170,exercise,1
563,994,exercise,1
563,1730,exercise,1
563,2125,exercise,1
563,2131,exercise,1
563,2069,exercise,1
563,2177,exercise,1
563,2739,exercise,1
564,156,exercise,1
564,313,exercise,1
564,2058,exercise,1
564,1721,exercise,1
564,2854,exercise,1
564,122,exercise,1
564,752,exercise,1
564,1470,exercise,1
564,457,exercise,1
564,2098,exercise,1
564,1735,exercise,1
564,562,exercise,1
564,2689,exercise,1
564,2612,exercise,1
564,860,exercise,1
564,848,exercise,1
564,1111,exercise,1
564,2344,exercise,1
564,2052,exercise,1
564,1275,exercise,1
565,866,exercise,1
565,702,exercise,1
565,2008,exercise,1
565,2497,exercise,1
565,828,exercise,1
565,369,exercise,1
565,2723,exercise,1
565,101,exercise,1
565,411,exercise,1
565,878,exercise,1
565,138,exercise,1
565,592,exercise,1
565,22,exercise,1
565,1660,exercise,1
565,1892,exercise,1
565,2680,exercise,1
565,2585,exercise,1
565,312,exercise,1
565,1577,exercise,1
565,806,exercise,1
566,2739,exercise,1
566,2208,exercise,1
566,2072,exercise,1
566,2076,exercise,1
566,2124,exercise,1
566,2172,exercise,1
566,2078,exercise,1
566,2079,exercise,1
566,2069,exercise,1
566,2178,exercise,1
566,2125,exercise,1
566,2119,exercise,1
566,1338,exercise,1
566,885,exercise,1
566,2077,exercise,1
566,994,exercise,1
566,350,exercise,1
566,2192,exercise,1
566,2166,exercise,1
566,150,exercise,1
567,2125,exercise,1
567,2001,exercise,1
567,2003,exercise,1
567,2208,exercise,1
567,2236,exercise,1
567,350,exercise,1
567,2740,exercise,1
567,2119,exercise,1
567,2067,exercise,1
567,150,exercise,1
567,2192,exercise,1
567,2032,exercise,1
567,2031,exercise,1
567,2072,exercise,1
567,2069,exercise,1
567,2178,exercise,1
567,2078,exercise,1
567,1730,exercise,1
567,2172,exercise,1
567,2739,exercise,1
568,2236,exercise,1
568,2125,exercise,1
568,2170,exercise,1
568,994,exercise,1
568,2119,exercise,1
568,2160,exercise,1
568,2177,exercise,1
568,2208,exercise,1
568,2124,exercise,1
568,2078,exercise,1
568,2031,exercise,1
568,2131,exercise,1
568,150,exercise,1
568,350,exercise,1
568,2067,exercise,1
568,2003,exercise,1
568,2739,exercise,1
568,2077,exercise,1
568,1338,exercise,1
568,2178,exercise,1
569,881,exercise,1
569,2573,exercise,1
569,1505,exercise,1
569,270,exercise,1
569,1030,exercise,1
569,2342,exercise,1
569,313,exercise,1
569,2642,exercise,1
569,2868,exercise,1
569,146,exercise,1
569,1592,exercise,1
569,304,exercise,1
569,1926,exercise,1
569,2819,exercise,1
569,2878,exercise,1
569,351,exercise,1
569,2602,exercise,1
569,2291,exercise,1
569,551,exercise,1
569,1193,exercise,1
570,885,exercise,1
570,2001,exercise,1
570,2740,exercise,1
570,2208,exercise,1
570,2079,exercise,1
570,2003,exercise,1
570,2131,exercise,1
570,2069,exercise,1
570,2076,exercise,1
570,2078,exercise,1
570,2032,exercise,1
570,2178,exercise,1
570,150,exercise,1
570,350,exercise,1
570,2160,exercise,1
570,2739,exercise,1
570,2168,exercise,1
570,2125,exercise,1
570,2176,exercise,1
570,2031,exercise,1
571,1782,exercise,1
571,1734,exercise,1
571,529,exercise,1
571,1984,exercise,1
571,1972,exercise,1
571,2583,exercise,1
571,581,exercise,1
571,490,exercise,1
571,2043,exercise,1
571,500,exercise,1
571,2894,exercise,1
571,1694,exercise,1
571,1624,exercise,1
571,834,exercise,1
571,1577,exercise,1
571,2051,exercise,1
571,250,exercise,1
571,1045,exercise,1
571,1020,exercise,1
571,393,exercise,1
572,150,exercise,1
572,2077,exercise,1
572,2172,exercise,1
572,885,exercise,1
572,2170,exercise,1
572,2740,exercise,1
572,2176,exercise,1
572,2166,exercise,1
572,2003,exercise,1
572,350,exercise,1
572,2208,exercise,1
572,2192,exercise,1
572,1338,exercise,1
572,2739,exercise,1
572,1730,exercise,1
572,2119,exercise,1
572,2178,exercise,1
572,2124,exercise,1
572,2125,exercise,1
572,2079,exercise,1
573,451,exercise,1
573,2210,exercise,1
573,2376,exercise,1
573,436,exercise,1
573,343,exercise,1
573,342,exercise,1
573,998,exercise,1
573,607,exercise,1
573,2409,exercise,1
573,2127,exercise,1
573,689,exercise,1
573,2304,exercise,1
573,1369,exercise,1
573,2147,exercise,1
573,1268,exercise,1
573,992,exercise,1
573,1040,exercise,1
573,1515,exercise,1
573,2754,exercise,1
573,401,exercise,1
574,1595,exercise,1
574,1903,exercise,1
574,2312,exercise,1
574,1234,exercise,1
574,336,exercise,1
574,878,exercise,1
574,578,exercise,1
574,2461,exercise,1
574,1009,exercise,1
574,1397,exercise,1
574,2597,exercise,1
574,920,exercise,1
574,519,exercise,1
574,1713,exercise,1
574,598,exercise,1
574,148,exercise,1
574,1034,exercise,1
574,2065,exercise,1
574,2164,exercise,1
574,485,exercise,1
575,2364,exercise,1
575,140,exercise,1
575,1186,exercise,1
575,1227,exercise,1
575,2771,exercise,1
575,1768,exercise,1
575,1358,exercise,1
575,363,exercise,1
575,259,exercise,1
575,1232,exercise,1
575,2867,exercise,1
575,1767,exercise,1
575,2349,exercise,1
575,78,exercise,1
575,1762,exercise,1
575,1783,exercise,1
575,2086,exercise,1
575,186,exercise,1
575,984,exercise,1
575,894,exercise,1
576,563,exercise,1
576,2278,exercise,1
576,293,exercise,1
576,1374,exercise,1
576,250,exercise,1
576,1743,exercise,1
576,239,exercise,1
576,1606,exercise,1
576,1023,exercise,1
576,681,exercise,1
576,242,exercise,1
576,1616,exercise,1
576,2284,exercise,1
576,2271,exercise,1
576,302,exercise,1
576,414,exercise,1
576,2202,exercise,1
576,1265,exercise,1
576,2360,exercise,1
576,2277,exercise,1
577,2739,exercise,1
577,2079,exercise,1
577,2067,exercise,1
577,2168,exercise,1
577,2077,exercise,1
577,2166,exercise,1
577,2003,exercise,1
577,1338,exercise,1
577,150,exercise,1
577,2031,exercise,1
577,2135,exercise,1
577,2170,exercise,1
577,885,exercise,1
577,2177,exercise,1
577,2119,exercise,1
577,2236,exercise,1
577,1730,exercise,1
577,2125,exercise,1
577,2178,exercise,1
577,2740,exercise,1
578,1036,exercise,1
578,999,exercise,1
578,211,exercise,1
578,440,exercise,1
578,1378,exercise,1
578,1510,exercise,1
578,1027,exercise,1
578,552,exercise,1
578,2304,exercise,1
578,2343,exercise,1
578,221,exercise,1
578,2296,exercise,1
578,204,exercise,1
578,2351,exercise,1
578,261,exercise,1
578,2141,exercise,1
578,2394,exercise,1
578,690,exercise,1
578,2243,exercise,1
578,309,exercise,1
579,1730,exercise,1
579,2119,exercise,1
579,2131,exercise,1
579,1338,exercise,1
579,2077,exercise,1
579,2740,exercise,1
579,2031,exercise,1
579,2168,exercise,1
579,2170,exercise,1
579,2177,exercise,1
579,2172,exercise,1
579,2078,exercise,1
579,2208,exercise,1
579,2003,exercise,1
579,2236,exercise,1
579,150,exercise,1
579,2069,exercise,1
579,2178,exercise,1
579,2076,exercise,1
579,2067,exercise,1
580,885,exercise,1
580,2069,exercise,1
580,2236,exercise,1
580,2177,exercise,1
580,2124,exercise,1
580,2067,exercise,1
580,350,exercise,1
580,2119,exercise,1
580,2160,exercise,1
580,2003,exercise,1
580,2208,exercise,1
580,2172,exercise,1
580,2031,exercise,1
580,2166,exercise,1
580,150,exercise,1
580,1730,exercise,1
580,2032,exercise,1
580,2178,exercise,1
580,2079,exercise,1
580,2170,exercise,1
581,332,exercise,1
581,2397,exercise,1
581,2068,exercise,1
581,480,exercise,1
581,2414,exercise,1
581,1035,exercise,1
581,880,exercise,1
581,1489,exercise,1
581,2675,exercise,1
581,1709,exercise,1
581,1925,exercise,1
581,307,exercise,1
581,1970,exercise,1
581,1256,exercise,1
581,603,exercise,1
581,103,exercise,1
581,1500,exercise,1
581,2871,exercise,1
581,1671,exercise,1
581,1552,exercise,1
582,2163,exercise,1
582,2359,exercise,1
582,1271,exercise,1
582,249,exercise,1
582,514,exercise,1
582,2150,exercise,1
582,277,exercise,1
582,1264,exercise,1
582,493,exercise,1
582,238,exercise,1
582,403,exercise,1
582,619,exercise,1
582,1391,exercise,1
582,2754,exercise,1
582,2748,exercise,1
582,1745,exercise,1
582,685,exercise,1
582,2183,exercise,1
582,254,exercise,1
582,498,exercise,1
583,346,exercise,1
583,344,exercise,1
583,697,exercise,1
583,2739,exercise,1
583,2252,exercise,1
583,434,exercise,1
583,291,exercise,1
583,2363,exercise,1
583,2907,exercise,1
583,2898,exercise,1
583,2299,exercise,1
583,1399,exercise,1
583,1037,exercise,1
583,585,exercise,1
583,1269,exercise,1
583,991,exercise,1
583,1600,exercise,1
583,989,exercise,1
583,2146,exercise,1
583,964,exercise,1
584,1394,exercise,1
584,422,exercise,1
584,979,exercise,1
584,2307,exercise,1
584,2235,exercise,1
584,2137,exercise,1
584,349,exercise,1
584,1778,exercise,1
584,2743,exercise,1
584,342,exercise,1
584,2387,exercise,1
584,909,exercise,1
584,2315,exercise,1
584,2253,exercise,1
584,908,exercise,1
584,445,exercise,1
584,993,exercise,1
584,2240,exercise,1
584,471,exercise,1
584,1025,exercise,1
585,1617,exercise,1
585,1392,exercise,1
585,427,exercise,1
585,352,exercise,1
585,2232,exercise,1
585,2258,exercise,1
585,2742,exercise,1
585,489,exercise,1
585,2408,exercise,1
585,591,exercise,1
585,554,exercise,1
585,2325,exercise,1
585,217,exercise,1
585,527,exercise,1
585,433,exercise,1
585,2265,exercise,1
585,1033,exercise,1
585,2371,exercise,1
585,394,exercise,1
585,448,exercise,1
586,1991,exercise,1
586,100,exercise,1
586,723,exercise,1
586,314,exercise,1
586,559,exercise,1
586,2436,exercise,1
586,2501,exercise,1
586,1786,exercise,1
586,1953,exercise,1
586,1639,exercise,1
586,539,exercise,1
586,1867,exercise,1
586,2614,exercise,1
586,1053,exercise,1
586,1319,exercise,1
586,506,exercise,1
586,1558,exercise,1
586,1557,exercise,1
586,2806,exercise,1
586,2878,exercise,1
587,2001,exercise,1
587,885,exercise,1
587,1338,exercise,1
587,2160,exercise,1
587,2192,exercise,1
587,2077,exercise,1
587,2076,exercise,1
587,2131,exercise,1
587,2178,exercise,1
587,2166,exercise,1
587,2177,exercise,1
587,2032,exercise,1
587,2078,exercise,1
587,2236,exercise,1
587,1730,exercise,1
587,2170,exercise,1
587,2031,exercise,1
587,2069,exercise,1
587,2072,exercise,1
587,2176,exercise,1
588,2166,exercise,1
588,2178,exercise,1
588,2168,exercise,1
588,2131,exercise,1
588,2077,exercise,1
588,1730,exercise,1
588,2079,exercise,1
588,2740,exercise,1
588,2124,exercise,1
588,2031,exercise,1
588,2236,exercise,1
588,994,exercise,1
588,2003,exercise,1
588,2032,exercise,1
588,2078,exercise,1
588,1338,exercise,1
588,2177,exercise,1
588,2160,exercise,1
588,885,exercise,1
588,2001,exercise,1
589,1514,exercise,1
589,2182,exercise,1
589,1402,exercise,1
589,551,exercise,1
589,479,exercise,1
589,271,exercise,1
589,617,exercise,1
589,2277,exercise,1
589,2896,exercise,1
589,1238,exercise,1
589,1393,exercise,1
589,389,exercise,1
589,1742,exercise,1
589,1252,exercise,1
589,525,exercise,1
589,430,exercise,1
589,1266,exercise,1
589,1235,exercise,1
589,2406,exercise,1
589,2308,exercise,1
590,733,exercise,1
590,1278,exercise,1
590,1132,exercise,1
590,2852,exercise,1
590,451,exercise,1
590,1013,exercise,1
590,1230,exercise,1
590,594,exercise,1
590,410,exercise,1
590,895,exercise,1
590,2594,exercise,1
590,2404,exercise,1
590,731,exercise,1
590,114,exercise,1
590,2820,exercise,1
590,166,exercise,1
590,2556,exercise,1
590,2548,exercise,1
590,846,exercise,1
590,28,exercise,1
591,238,exercise,1
591,2152,exercise,1
591,602,exercise,1
591,1246,exercise,1
591,2269,exercise,1
591,2307,exercise,1
591,2899,exercise,1
591,444,exercise,1
591,2325,exercise,1
591,1273,exercise,1
591,410,exercise,1
591,431,exercise,1
591,2306,exercise,1
591,2281,exercise,1
591,2406,exercise,1
591,1029,exercise,1
591,364,exercise,1
591,470,exercise,1
591,1244,exercise,1
591,426,exercise,1
592,347,exercise,1
592,693,exercise,1
592,338,exercise,1
592,1522,exercise,1
592,506,exercise,1
592,2746,exercise,1
592,1604,exercise,1
592,1234,exercise,1
592,2324,exercise,1
592,2883,exercise,1
592,337,exercise,1
592,1394,exercise,1
592,264,exercise,1
592,2283,exercise,1
592,391,exercise,1
592,1512,exercise,1
592,581,exercise,1
592,258,exercise,1
592,202,exercise,1
592,996,exercise,1
593,2757,exercise,1
593,1728,exercise,1
593,959,exercise,1
593,842,exercise,1
593,1156,exercise,1
593,2246,exercise,1
593,639,exercise,1
593,2305,exercise,1
593,806,exercise,1
593,2355,exercise,1
593,1253,exercise,1
593,556,exercise,1
593,855,exercise,1
593,380,exercise,1
593,2441,exercise,1
593,941,exercise,1
593,14,exercise,1
593,2038,exercise,1
593,290,exercise,1
593,2342,exercise,1
594,2076,exercise,1
594,2069,exercise,1
594,885,exercise,1
594,2172,exercise,1
594,2160,exercise,1
594,2031,exercise,1
594,2125,exercise,1
594,2072,exercise,1
594,2131,exercise,1
594,2124,exercise,1
594,2003,exercise,1
594,2208,exercise,1
594,2739,exercise,1
594,2078,exercise,1
594,2079,exercise,1
594,150,exercise,1
594,2236,exercise,1
594,2740,exercise,1
594,2168,exercise,1
594,994,exercise,1
595,2199,exercise,1
595,2127,exercise,1
595,2381,exercise,1
595,1274,exercise,1
595,383,exercise,1
595,686,exercise,1
595,416,exercise,1
595,1257,exercise,1
595,2255,exercise,1
595,2311,exercise,1
595,1519,exercise,1
595,992,exercise,1
595,2266,exercise,1
595,423,exercise,1
595,546,exercise,1
595,2361,exercise,1
595,1514,exercise,1
595,420,exercise,1
595,1778,exercise,1
595,2222,exercise,1
596,2031,exercise,1
596,2192,exercise,1
596,2208,exercise,1
596,2172,exercise,1
596,2135,exercise,1
596,2003,exercise,1
596,150,exercise,1
596,2032,exercise,1
596,2740,exercise,1
596,2079,exercise,1
596,2001,exercise,1
596,2076,exercise,1
596,350,exercise,1
596,2119,exercise,1
596,2067,exercise,1
596,1338,exercise,1
596,1730,exercise,1
596,2131,exercise,1
596,2125,exercise,1
596,994,exercise,1
597,2212,exercise,1
597,1019,exercise,1
597,297,exercise,1
597,1035,exercise,1
597,2390,exercise,1
597,686,exercise,1
597,1613,exercise,1
597,279,exercise,1
597,1381,exercise,1
597,2312,exercise,1
597,2235,exercise,1
597,691,exercise,1
597,527,exercise,1
597,608,exercise,1
597,411,exercise,1
597,1603,exercise,1
597,453,exercise,1
597,226,exercise,1
597,229,exercise,1
597,2183,exercise,1
598,1524,exercise,1
598,1632,exercise,1
598,2597,exercise,1
598,274,exercise,1
598,206,exercise,1
598,2452,exercise,1
598,919,exercise,1
598,1671,exercise,1
598,2526,exercise,1
598,854,exercise,1
598,662,exercise,1
598,2527,exercise,1
598,1833,exercise,1
598,1004,exercise,1
598,1285,exercise,1
598,703,exercise,1
598,1729,exercise,1
598,1523,exercise,1
598,1926,exercise,1
598,946,exercise,1
599,2078,exercise,1
599,150,exercise,1
599,885,exercise,1
599,350,exercise,1
599,2168,exercise,1
599,2079,exercise,1
599,994,exercise,1
599,2178,exercise,1
599,2072,exercise,1
599,2170,exercise,1
599,2740,exercise,1
599,2208,exercise,1
599,1730,exercise,1
599,2032,exercise,1
599,2135,exercise,1
599,2176,exercise,1
599,2739,exercise,1
599,2166,exercise,1
599,2177,exercise,1
599,1338,exercise,1
600,2003,exercise,1
600,2168,exercise,1
600,2170,exercise,1
600,2031,exercise,1
600,2172,exercise,1
600,2166,exercise,1
600,2177,exercise,1
600,2208,exercise,1
600,885,exercise,1
600,2192,exercise,1
600,2236,exercise,1
600,2079,exercise,1
600,2160,exercise,1
600,2076,exercise,1
600,150,exercise,1
600,2176,exercise,1
600,350,exercise,1
600,2072,exercise,1
600,2069,exercise,1
600,2124,exercise,1
601,2850,exercise,1
601,1432,exercise,1
601,1480,exercise,1
601,1965,exercise,1
601,2424,exercise,1
601,96,exercise,1
601,1365,exercise,1
601,1203,exercise,1
601,2197,exercise,1
601,875,exercise,1
601,425,exercise,1
601,1152,exercise,1
601,2699,exercise,1
601,2251,exercise,1
601,1731,exercise,1
601,1310,exercise,1
601,1993,exercise,1
601,399,exercise,1
601,971,exercise,1
601,1894,exercise,1
602,2119,exercise,1
602,2192,exercise,1
602,2124,exercise,1
602,2078,exercise,1
602,2072,exercise,1
602,150,exercise,1
602,2208,exercise,1
602,2166,exercise,1
602,2739,exercise,1
602,2069,exercise,1
602,2168,exercise,1
602,2740,exercise,1
602,2160,exercise,1
602,994,exercise,1
602,2077,exercise,1
602,2236,exercise,1
602,2170,exercise,1
602,2176,exercise,1
602,2131,exercise,1
602,2172,exercise,1
603,2153,exercise,1
603,2372,exercise,1
603,409,exercise,1
603,1386,exercise,1
603,1598,exercise,1
603,480,exercise,1
603,357,exercise,1
603,381,exercise,1
603,532,exercise,1
603,611,exercise,1
603,2399,exercise,1
603,997,exercise,1
603,475,exercise,1
603,2221,exercise,1
603,2365,exercise,1
603,969,exercise,1
603,306,exercise,1
603,2733,exercise,1
603,1010,exercise,1
603,2251,exercise,1
604,1609,exercise,1
604,494,exercise,1
604,260,exercise,1
604,1511,exercise,1
604,2228,exercise,1
604,197,exercise,1
604,1035,exercise,1
604,614,exercise,1
604,2396,exercise,1
604,2731,exercise,1
604,1391,exercise,1
604,968,exercise,1
604,1512,exercise,1
604,2340,exercise,1
604,2385,exercise,1
604,2901,exercise,1
604,354,exercise,1
604,403,exercise,1
604,2278,exercise,1
604,346,exercise,1
605,446,exercise,1
605,213,exercise,1
605,517,exercise,1
605,2897,exercise,1
605,434,exercise,1
605,526,exercise,1
605,590,exercise,1
605,2292,exercise,1
605,418,exercise,1
605,265,exercise,1
605,2264,exercise,1
605,2410,exercise,1
605,535,exercise,1
605,2907,exercise,1
605,2393,exercise,1
605,477,exercise,1
605,2261,exercise,1
605,2222,exercise,1
605,204,exercise,1
605,1285,exercise,1
606,2033,exercise,1
606,1323,exercise,1
606,1189,exercise,1
606,2473,exercise,1
606,1475,exercise,1
606,2889,exercise,1
606,1710,exercise,1
606,2642,exercise,1
606,719,exercise,1
606,596,exercise,1
606,1285,exercise,1
606,2476,exercise,1
606,882,exercise,1
606,2884,exercise,1
606,1708,exercise,1
606,2467,exercise,1
606,2859,exercise,1
606,1097,exercise,1
606,2264,exercise,1
606,2224,exercise,1
607,1507,exercise,1
607,571,exercise,1
607,712,exercise,1
607,2480,exercise,1
607,2261,exercise,1
607,41,exercise,1
607,1455,exercise,1
607,1927,exercise,1
607,774,exercise,1
607,634,exercise,1
607,2248,exercise,1
607,289,exercise,1
607,23,exercise,1
607,1431,exercise,1
607,808,exercise,1
607,866,exercise,1
607,404,exercise,1
607,2550,exercise,1
607,2209,exercise,1
607,1525,exercise,1
608,265,exercise,1
608,2240,exercise,1
608,2803,exercise,1
608,659,exercise,1
608,288,exercise,1
608,1619,exercise,1
608,2623,exercise,1
608,987,exercise,1
608,1588,exercise,1
608,58,exercise,1
608,830,exercise,1
608,1205,exercise,1
608,1261,exercise,1
608,1969,exercise,1
608,2743,exercise,1
608,1413,exercise,1
608,1702,exercise,1
608,1881,exercise,1
608,1119,exercise,1
608,2644,exercise,1
609,2072,exercise,1
609,1338,exercise,1
609,2032,exercise,1
609,2001,exercise,1
609,2166,exercise,1
609,2208,exercise,1
609,2031,exercise,1
609,1730,exercise,1
609,2177,exercise,1
609,2124,exercise,1
609,994,exercise,1
609,2739,exercise,1
609,2079,exercise,1
609,2170,exercise,1
609,2131,exercise,1
609,2125,exercise,1
609,2236,exercise,1
609,2078,exercise,1
609,350,exercise,1
609,2076,exercise,1
610,11,exercise,1
610,1014,exercise,1
610,944,exercise,1
610,391,exercise,1
610,2888,exercise,1
610,617,exercise,1
610,604,exercise,1
610,715,exercise,1
610,2268,exercise,1
610,2,exercise,1
610,1479,exercise,1
610,333,exercise,1
610,218,exercise,1
610,578,exercise,1
610,2417,exercise,1
610,2062,exercise,1
610,1978,exercise,1
610,2265,exercise,1
610,1506,exercise,1
610,1398,exercise,1
611,2003,exercise,1
611,2078,exercise,1
611,2170,exercise,1
611,2168,exercise,1
611,2208,exercise,1
611,2072,exercise,1
611,2160,exercise,1
611,2739,exercise,1
611,2069,exercise,1
611,2032,exercise,1
611,2079,exercise,1
611,2067,exercise,1
611,2192,exercise,1
611,885,exercise,1
611,2125,exercise,1
611,2740,exercise,1
611,2077,exercise,1
611,2236,exercise,1
611,2076,exercise,1
611,2131,exercise,1
612,2177,exercise,1
612,2208,exercise,1
612,2079,exercise,1
612,2003,exercise,1
612,2119,exercise,1
612,2740,exercise,1
612,2076,exercise,1
612,2131,exercise,1
612,2069,exercise,1
612,1730,exercise,1
612,150,exercise,1
612,2172,exercise,1
612,2077,exercise,1
612,2135,exercise,1
612,2166,exercise,1
612,994,exercise,1
612,2739,exercise,1
612,885,exercise,1
612,2168,exercise,1
612,350,exercise,1
613,552,exercise,1
613,207,exercise,1
613,587,exercise,1
613,2301,exercise,1
613,2135,exercise,1
613,2910,exercise,1
613,585,exercise,1
613,197,exercise,1
613,1385,exercise,1
613,1525,exercise,1
613,378,exercise,1
613,2151,exercise,1
613,1005,exercise,1
613,2737,exercise,1
613,212,exercise,1
613,1236,exercise,1
613,257,exercise,1
613,1240,exercise,1
613,2389,exercise,1
613,2223,exercise,1
614,1106,exercise,1
614,1204,exercise,1
614,246,exercise,1
614,2682,exercise,1
614,126,exercise,1
614,2249,exercise,1
614,2858,exercise,1
614,2118,exercise,1
614,2329,exercise,1
614,751,exercise,1
614,2260,exercise,1
614,2567,exercise,1
614,442,exercise,1
614,159,exercise,1
614,1701,exercise,1
614,120,exercise,1
614,2898,exercise,1
614,650,exercise,1
614,769,exercise,1
614,560,exercise,1
615,1942,exercise,1
615,506,exercise,1
615,241,exercise,1
615,2066,exercise,1
615,270,exercise,1
615,1441,exercise,1
615,416,exercise,1
615,2561,exercise,1
615,1225,exercise,1
615,836,exercise,1
615,2884,exercise,1
615,69,exercise,1
615,1521,exercise,1
615,1450,exercise,1
615,733,exercise,1
615,2783,exercise,1
615,1699,exercise,1
615,2455,exercise,1
615,59,exercise,1
615,1883,exercise,1
616,311,exercise,1
616,319,exercise,1
616,581,exercise,1
616,2735,exercise,1
616,488,exercise,1
616,1032,exercise,1
616,357,exercise,1
616,539,exercise,1
616,2304,exercise,1
616,277,exercise,1
616,1233,exercise,1
616,592,exercise,1
616,2743,exercise,1
616,2234,exercise,1
616,540,exercise,1
616,192,exercise,1
616,1398,exercise,1
616,1240,exercise,1
616,2125,exercise,1
616,431,exercise,1
617,2350,exercise,1
617,362,exercise,1
617,2344,exercise,1
617,366,exercise,1
617,424,exercise,1
617,371,exercise,1
617,559,exercise,1
617,566,exercise,1
617,1400,exercise,1
617,227,exercise,1
617,532,exercise,1
617,207,exercise,1
617,683,exercise,1
617,2163,exercise,1
617,2338,exercise,1
617,354,exercise,1
617,1001,exercise,1
617,1390,exercise,1
617,586,exercise,1
617,463,exercise,1
618,295,exercise,1
618,2172,exercise,1
618,1256,exercise,1
618,550,exercise,1
618,1240,exercise,1
618,473,exercise,1
618,1396,exercise,1
618,2243,exercise,1
618,854,exercise,1
618,571,exercise,1
618,1044,exercise,1
618,594,exercise,1
618,548,exercise,1
618,1273,exercise,1
618,1017,exercise,1
618,2311,exercise,1
618,1035,exercise,1
618,376,exercise,1
618,2414,exercise,1
618,2136,exercise,1
619,2166,exercise,1
619,2160,exercise,1
619,2177,exercise,1
619,2067,exercise,1
619,350,exercise,1
619,2172,exercise,1
619,2124,exercise,1
619,2072,exercise,1
619,1338,exercise,1
619,2119,exercise,1
619,2236,exercise,1
619,2001,exercise,1
619,2739,exercise,1
619,2076,exercise,1
619,2069,exercise,1
619,1730,exercise,1
619,2079,exercise,1
619,2125,exercise,1
619,2032,exercise,1
619,2740,exercise,1
620,2429,exercise,1
620,920,exercise,1
620,1127,exercise,1
620,951,exercise,1
620,2235,exercise,1
620,1138,exercise,1
620,130,exercise,1
620,489,exercise,1
620,2444,exercise,1
620,803,exercise,1
620,2267,exercise,1
620,589,exercise,1
620,2232,exercise,1
620,2762,exercise,1
620,1477,exercise,1
620,1721,exercise,1
620,2656,exercise,1
620,1749,exercise,1
620,2794,exercise,1
620,141,exercise,1
621,400,exercise,1
621,2130,exercise,1
621,202,exercise,1
621,511,exercise,1
621,2259,exercise,1
621,2369,exercise,1
621,1603,exercise,1
621,1607,exercise,1
621,391,exercise,1
621,569,exercise,1
621,2129,exercise,1
621,1377,exercise,1
621,519,exercise,1
621,2352,exercise,1
621,567,exercise,1
621,231,exercise,1
621,2308,exercise,1
621,2343,exercise,1
621,2299,exercise,1
621,2225,exercise,1
622,984,exercise,1
622,1003,exercise,1
622,2160,exercise,1
622,1609,exercise,1
622,2384,exercise,1
622,2217,exercise,1
622,1283,exercise,1
622,268,exercise,1
622,965,exercise,1
622,2746,exercise,1
622,406,exercise,1
622,2258,exercise,1
622,2268,exercise,1
622,1037,exercise,1
622,2216,exercise,1
622,244,exercise,1
622,523,exercise,1
622,2896,exercise,1
622,528,exercise,1
622,1372,exercise,1
623,2739,exercise,1
623,2072,exercise,1
623,2031,exercise,1
623,2236,exercise,1
623,2135,exercise,1
623,2067,exercise,1
623,2170,exercise,1
623,350,exercise,1
623,885,exercise,1
623,2032,exercise,1
623,2168,exercise,1
623,1338,exercise,1
623,2069,exercise,1
623,2077,exercise,1
623,2740,exercise,1
623,2076,exercise,1
623,2003,exercise,1
623,2176,exercise,1
623,150,exercise,1
623,2078,exercise,1
624,1362,exercise,1
624,1412,exercise,1
624,345,exercise,1
624,796,exercise,1
624,1032,exercise,1
624,877,exercise,1
624,2038,exercise,1
624,386,exercise,1
624,1067,exercise,1
624,650,exercise,1
624,2607,exercise,1
624,1720,exercise,1
624,21,exercise,1
624,2276,exercise,1
624,686,exercise,1
624,1605,exercise,1
624,429,exercise,1
624,2262,exercise,1
624,2599,exercise,1
624,1840,exercise,1
625,2076,exercise,1
625,2192,exercise,1
625,2168,exercise,1
625,2178,exercise,1
625,2160,exercise,1
625,2003,exercise,1
625,2236,exercise,1
625,994,exercise,1
625,2072,exercise,1
625,1338,exercise,1
625,2067,exercise,1
625,2170,exercise,1
625,2172,exercise,1
625,2177,exercise,1
625,2032,exercise,1
625,2001,exercise,1
625,2125,exercise,1
625,2031,exercise,1
625,150,exercise,1
625,2124,exercise,1
626,241,exercise,1
626,692,exercise,1
626,550,exercise,1
